account,transaction_type_code,booking_amount,booking_datetime_utc,counterparty_iban,counterparty_name,crdt_dbit
91cf38789f51cc3e27449de11c573399,po,214.96,2023-03-01 08:37:16,GBFAKEVIMH61074449644599,04f45241769021e242ffad19ead0243f,crdt
6f7e8804f71604cc1bced166ca3f545e,po,463.49,2024-01-12 08:38:33,NLFAKEAQKB3210243962,0232f3f74d3c61648992d958831b833c,dbit
5efbbf7258cf4b5358104ad92303c402,pt,903.98,2024-04-09 20:27:55,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,crdt
b79e5b3ad0f7e44adf8d74279a2943df,pt,30.37,2023-12-22 18:30:08,,,crdt
3d2815aad974a4bee352f3989af3564f,pt,571.36,2023-12-26 15:03:29,NLFAKEDGSC4352175779,fa89d48b2574ab9e4f5874aa7258c081,crdt
6da8bf82c65515ed7795a8a0e2f800e2,po,769.83,2024-04-14 14:06:04,NLFAKEDIGV3486107827,a9e4d99795b1b4195c88618d30cf9471,dbit
807c859cbe66b941f0d4623e4d127db8,pt,67.62,2023-11-01 09:30:02,NLFAKEOFSC4741099780,f71bc9103fbe23fc95ce66f8bc5fc968,crdt
7ce43de436f17f7b23266d8ef0c12a96,po,300.85,2024-03-07 09:15:20,NLFAKEFUJS5541309910,c69fd4b4f6280fa1ac742c0969402865,dbit
290f04c62d37e09c97271f18ac3d7887,pr,806.64,2023-03-06 08:07:28,NLFAKEROCK9196053098,c5055fec7cff6c81f2730fc65332bcef,crdt
181788a50ffcea35f5d2eecee8ef6bd3,pt,108.95,2023-09-19 16:59:38,NLFAKEZHGR2294353287,1966703a787a31a465e1df4cc6951392,crdt
856ba5a7ca9ab6d021348d28b29385a6,po,773.02,2023-01-20 10:08:29,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
3e9b4184fbfc60afaf2acedbbf1f7d8c,pt,644.26,2024-04-15 23:09:37,NLFAKEPWAB0001561787,682717f95aeb630ba0d246aef9263f88,dbit
e02387d40ad8af8bba9e735cd6d291af,po,163.61,2023-08-14 05:50:20,NLFAKEKEKG6379284074,df211a9eee79405226bcf87b4786c47f,dbit
80dd35c9151e52d9bd8720ffccc296f9,pr,699.6,2024-02-27 14:46:48,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
34779a89fa1b565cf7c76141002a724c,po,867.84,2023-10-03 18:36:32,NLFAKEKGPI7467764719,00b69bab31a1f1f70e5c4efe041229a6,crdt
01b0e89a0fa9b81f797fbd73a8c252d1,po,401.72,2024-04-12 07:27:19,PTFAKE924150656610466685950,510dc3e50ad9eda17259b9091d611b4d,dbit
a6797a1665e5b3a54b3b01aac70159b1,po,156.47,2023-06-21 06:43:16,NLFAKEVOFO0574147271,0124a2ce6bd0472db2af18a48f160596,crdt
8b63a34818966feab22d7444c97a7269,rf,481.47,2024-03-23 00:15:31,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
8d038bf70619b2bcc17ecac78a352c81,po,484.9,2024-03-20 12:14:35,NLFAKEMIJK6182893369,8255854c154bcf393dbe494adab7e2e1,dbit
331f80081eda36ac651cfd404a77c437,po,951.01,2023-03-08 16:06:21,NLFAKEGNEO8522220024,185fb1a8bf492f90cc6a50fdf03125da,crdt
a7d50886cb8637b1b9ea136f8909813a,po,107.44,2023-04-15 10:50:15,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
e5fd4d1129a11fc32b6abdf05fe89bb6,pt,835.13,2024-02-01 01:22:12,NLFAKESRUD2642467356,408fb8ca29b1d661f9b689e51f53c136,dbit
a63d606aabc50d74601294d9872d6db2,po,28.26,2023-12-28 12:21:33,DEFAKE408179006595163911,b207e03abf14e77f533f889bcde231bc,crdt
c33abcac23dcd9eb6e8ff51e898cb6f9,po,408.16,2023-09-20 12:32:44,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
c9ec20c5290586fa60c03acdc7877b12,pt,941.94,2023-07-17 18:37:15,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
f89602f787ab629f41ca77fe6decc319,pt,336.65,2023-12-18 18:00:08,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
cfa410a1800b6482fad0b54445edbf51,po,557.03,2023-04-27 09:23:34,GBFAKEJDFQ84304326097864,ead1fc29611d5d98430fbf2527679310,dbit
c5381e9c6e97d000e803fe23369e15b4,po,235.72,2023-03-06 16:46:57,NLFAKEDZEL4359327873,4977567fdd14796aad45050e17464c65,dbit
653f90c9a497edd98f050b414e7c4b29,po,823.34,2023-02-22 18:00:40,IEFAKE52651033869660310462740,66534fe85befff60e2416a620303c086,crdt
c02a9b93e8bc297ebe76054c2dadbf47,po,303.53,2023-01-24 16:43:47,NLFAKEXRKK5706913146,6738f0c4bea88eb7a044bcb5c8f1dd3f,crdt
1de4e591ab2e40815ee64b1df13b7ab8,pt,426.5,2023-05-05 17:57:36,NLFAKEFPKG5558702244,6910a4abb1bcb114213502e92f5a3a3e,crdt
5e28d05e7ea24addfb431caeb70a049a,pr,984.42,2023-02-01 08:16:21,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
0439c25e9cf5d505e5ef5a8750dfaa5b,po,365.98,2023-03-02 17:02:48,NLFAKEUIMC7516973899,662a2177d90f8fcf686c7e88758dd246,dbit
67bdb0cdb61d7c1e706cd8b7f7680e45,po,658.03,2023-08-04 12:55:07,NLFAKEWCTG3658232978,2ec0e602e55be9424dee56993039d13d,crdt
a38b1e8f2689d704ee1b63c7839726a6,po,578.0,2023-02-08 18:26:07,NLFAKEGOSR7276432816,e7f9b5e97b33ab04a1c2db22420ff06d,crdt
1fd714cd3604272a3a072602b95c5965,pt,84.77,2023-05-10 10:19:30,NLFAKEKXQC0749346377,63131204f1ee26e7a14dd4a71f93f91a,dbit
5ad3a9a7e542f977cdee5193d09344c9,po,678.3,2023-07-06 12:36:26,NLFAKESQCM9853487776,2b885cd569a8d69e217fd773bcb87b9d,dbit
a8651a14757cd03bb4d58f17187f2f50,pt,723.77,2023-03-04 00:40:50,NLFAKEDTPA3154404612,32c04cafb4dd8c59642381684387f47d,crdt
8685279f29d0ef79b8929556ca09dbdf,po,952.86,2024-02-27 09:27:09,NLFAKESOMQ2005979735,b0765f87406fe203796f6fca6baef245,crdt
41292094961414d41b888b0da0d50a6e,rf,516.49,2023-09-13 12:55:21,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
2a56c81efb462071efcfacac238607e5,po,896.32,2023-09-01 10:23:49,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
c320837d5afe7a233a48535b4405e1a8,po,704.8,2024-03-28 13:33:42,NLFAKEMLHS6772851520,ff9548523054d555064f05bd8699b260,dbit
21e2af86150319e94607e397038543cb,pt,982.94,2023-10-06 10:25:39,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
487c85b0ee4da3e8226a7a61d50574f7,po,491.8,2023-01-26 20:12:10,NLFAKETLSE5121607413,c6f1ed70e1aee77dea38d04a30aee9c5,dbit
5532f2be27ca9f8c61830069964cce31,pt,362.73,2023-07-25 11:27:53,NLFAKEHEMV1408748090,ad5e7cd5e400524332f640611b2d53bb,crdt
5a309fa4498908c31281d5b73cd3fd54,po,76.38,2023-02-20 15:28:51,NLFAKEUSPT0779512933,f40e768f7a2c8d328f7324ed88b447ae,crdt
8944f3c9066f3a48bf12c86697bcd1ff,cc,179.88,2023-07-20 18:34:11,NLFAKEAQIS9687788359,9115f8f44d37b69b90fe495528116c71,crdt
b83100bbc878be6a0c32ec6a677983b2,pr,598.1,2024-03-30 14:52:11,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
1f3bf2e2241eff168b435329cdd66706,po,963.03,2023-05-27 11:35:25,NLFAKEXPHT7544893705,8432d6988fc926ccea9dd7a2319f93e1,crdt
8ab47d040c77bdbe3161234563e7deca,po,54.83,2023-03-05 10:16:36,NLFAKEYOBI1675303486,da920b5db574e025473919f430be6c3a,crdt
cf8137db86a3c762561c9e2cdc46a057,po,571.9,2023-06-23 10:16:33,NLFAKEDKHH7552353148,b54f3e6cbda1313a815981dbd21357da,crdt
b9b0e140fa108661cf02d904a473e7df,pt,228.5,2023-09-15 14:50:02,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
ab42b3985a4dcae6ed3ec25b9bb75b28,po,287.38,2023-08-28 13:29:45,NLFAKEZSNA1662230266,0a584c456fb69703bc8ae79b54a29664,dbit
b99f4cd10298bdabdeeac2fea2a9d3ca,pr,812.95,2023-07-28 00:43:32,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
b3d0ffdc99a332c8ae6af8de3f08bc0d,po,962.4,2024-02-27 10:04:07,NLFAKEEGWR0995557798,24a0cd85154385ba693d7845fa0b1a39,dbit
c1b3cf6ebcf71521000f21a6ef8d843b,po,969.61,2023-05-02 10:44:32,PLFAKE135902584156406811896019,1b1b3bd46c6e26b53443bd5eb54c995f,dbit
c0c9061d84784b600a1c2044dcdc5b1c,pt,277.59,2023-12-10 08:49:32,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
ca49167a200c02a3192b02920384a84a,rf,306.7,2023-05-29 07:51:55,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
b9030b2b4efec07ce62d983d61deb2fa,po,823.27,2023-03-20 10:30:28,NLFAKEHEMV1408748090,ad5e7cd5e400524332f640611b2d53bb,crdt
db3e092513084962ef66645ba626b8d5,po,317.65,2023-06-03 16:26:36,NLFAKERZRL3957262947,7de09e6642149b74a24406000a2b4686,dbit
add0f6b9b710069c95e9fc8f587a057b,po,941.93,2023-04-24 07:04:00,NLFAKEZCWA9506108740,6c40965559afa7375431b8d4a5ca6960,dbit
f35bf2db284eaca8a7cd9347cb2fccc5,pr,897.19,2023-02-01 06:36:39,NLFAKESQCM9853487776,2b885cd569a8d69e217fd773bcb87b9d,dbit
193e081537643da94e4728059d16b7c7,pt,103.5,2023-11-28 07:03:42,NLFAKEMQTV2701140022,96036ad78c30c9e1b1e90300025e1265,crdt
d283771b9689f9f4d7d3feaf9cc847f8,po,514.01,2023-09-04 10:11:02,NLFAKEDSPH2077971027,d281429097c3cbec30d0d358a85ed126,dbit
e5fc2ed3e0e404f7a65e83386e4d582b,pt,147.34,2023-07-24 20:03:14,NLFAKEHBXJ2989476231,e5740bea3cf315634eac927004d4384b,dbit
bbf094f9167b795fa204bf71e8a6963f,po,826.3,2023-02-04 11:52:30,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
09e9ca7472bf2843e21a99ef06056521,po,406.81,2023-07-12 10:24:47,,,crdt
9fe5b2dafa7a0d24426ad0d8e267b75b,pr,726.45,2023-09-11 15:44:23,NLFAKEKAAT9273533560,7b1054a3dfea3f5dddd51ed2371a8ef2,dbit
300b91623e423c386aa3e7883f1dd134,po,288.52,2024-02-09 08:12:30,NLFAKEVHYT0335470427,1ad2a7863b009b5fd7a35843fadc2ccf,crdt
0ea33f711778846c4efda3abdc112367,pt,325.6,2023-01-31 08:00:53,NLFAKEEWNZ4835800633,331a4893455ffdca11fff2042a542ba7,dbit
3284fe85322def97620be595819b5d63,po,575.65,2023-03-13 19:18:25,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
b2b4ea37704e3d7b455a50176511196e,po,615.79,2024-02-06 07:00:26,NLFAKEZCWA9506108740,6c40965559afa7375431b8d4a5ca6960,crdt
197126a910add3ed18187bc373c93771,po,895.85,2023-06-27 09:24:01,NLFAKENLQA9231465899,a069143efcab9c3b530dc076651bd66c,dbit
f425901ef41cbc8ed472626feadd2a49,pt,837.16,2024-04-14 15:20:13,NLFAKEYVKB9862698336,a683b3b03b4eb8c9bcfd772e4c41dc40,crdt
b49b2fd82e2518abffe13d1fbdc03df9,pt,481.03,2023-01-14 08:49:23,NLFAKEQRTG4532751248,6d19f66dbaa4e5a115a29553e5bb4c6f,dbit
6f6a96ae9335fdb4a5686c8f91836c0b,pt,242.41,2023-01-27 10:49:59,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,crdt
10d7325d835a90e248ed36e3b38db851,pr,709.24,2023-03-09 14:20:03,NLFAKEOTJP2622066604,a91e6402de5d7abcd7d60f9d4a3c8669,crdt
d88fc7ccfd3a9607f30163d4b9a17356,pt,883.13,2023-05-15 09:51:36,NLFAKESQCM9853487776,2b885cd569a8d69e217fd773bcb87b9d,crdt
a20570b7b66a7035203e94b0fe4adb79,po,301.38,2023-02-15 13:16:34,NLFAKEAMYA5379989422,46874b1a019bc1dd48a20fdc3efeb98c,dbit
f0bcd1174d5a5a92e7304259f3193113,pt,778.31,2024-04-03 03:31:09,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
6660f0642bca55f7a221edac09a8c793,po,468.0,2023-05-03 08:00:44,NLFAKEVFDT6350393191,440cf58a371e5d7133d7a317be4987ad,crdt
89e08de6a405f0dc1b9bdb778d918a78,po,146.31,2023-05-18 09:22:47,NLFAKEYZQD4732904308,bada4cf20d89a2a979828764728ec9c4,dbit
73e85b59ef6c39d6f0f296f5df47b8a2,po,156.11,2023-08-20 08:57:46,NLFAKEEWOR7542667267,88dd616b49e1637003ec12acdc694292,crdt
37635886853b079f310a9038f5fc4b99,po,688.57,2023-04-22 11:02:12,,,dbit
89849e11c1355d77da821d794c95e72a,pt,687.13,2023-10-05 17:18:08,NLFAKELKEJ7206994545,adbb4b82673ebedd88f79845bb68ee91,dbit
e1973a0b2f2a8673cf42ca799712efaf,po,790.51,2023-12-12 05:07:02,NLFAKETWAU3542377232,fec91b35fdfe3aabdb0971e3e97a8648,dbit
2111562025a3f4de0e89f317c9dc32c3,pt,747.43,2023-04-01 04:31:17,NLFAKESFJU9187529936,cc29c4060e222983121320bd972ed7db,dbit
de70c02b702cffdb7ca6ffbf18f8d466,po,503.97,2023-05-02 15:15:31,NLFAKETLAR8136283212,9f34f582313ec7fc352a3646bf9cccb3,crdt
b9f856a8b6847070e4b0d7ac40feef2a,pt,948.34,2023-02-02 00:18:40,NLFAKELKEJ7206994545,adbb4b82673ebedd88f79845bb68ee91,crdt
1d3a1556bde818d69075ffd29daa1e95,po,527.54,2023-01-26 10:54:39,IEFAKE22299024907073555169846,8eafe7079cd8495823b88ce43437f3a5,dbit
87398053b27fffde0cdaf2cda5893e66,po,80.49,2024-03-27 08:02:24,NLFAKEGYFY9310777469,9115f8f44d37b69b90fe495528116c71,dbit
7399f5fcdfe92ff3e4551b0286e502f5,po,934.25,2024-02-10 11:57:12,NLFAKEGLIP0732173797,be99c992a5c0448b3a73ecac8da67c8a,dbit
12bb99218f02c580ab591ee172a37469,pr,316.77,2023-06-30 05:16:32,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,crdt
0cb633124cf6058179156694c469dc9d,pr,655.39,2023-12-04 06:35:26,NLFAKECTDF3552821331,9e6768cd07baea21afa13758b4be210a,crdt
dde9d3fbc167fa3a6ad6594b03442132,po,73.07,2024-02-24 19:57:25,NLFAKEGTSO1523983110,a318bfc7c15bce27b5211be24617607b,dbit
ea0fca87328dfb8f145fd0496d535eeb,po,476.04,2023-01-08 00:09:43,NLFAKETMXC4962039529,56254fd420b478ff01c65921dddf242e,crdt
ecd1446c17904e152db13fc42afd6c37,pt,580.6,2024-03-14 22:32:39,NLFAKESVOV7943866667,bf1c61b134a0d8a26efe3fd16e981b70,dbit
9799e35909036e1c2eb1c6d1be2ce61c,po,384.31,2023-01-26 09:42:59,NLFAKEVBVQ9258757787,e8c95b2caeec6c8e03a680651611f5d2,crdt
1bd80c7389004c6bb0cbee10cc04cc4d,po,178.89,2023-06-01 02:50:42,NLFAKEWEVK4175648882,2d9d45804374863bbd6368706b784e76,crdt
4a72fbce04c5f1f7c9cafaac7d5408d3,po,735.8,2024-01-22 18:48:14,NLFAKEHOPX7068199248,2edc36c097272bd8bf8062189832ef73,dbit
4df2056f221c76c681370c26450332ee,po,443.73,2023-10-23 09:07:57,NLFAKEWEJU6405428076,d5b8d79ef8072ae923f6aceaaa4cb582,crdt
247a6e034ad4fc1679eb7eee54581819,po,243.52,2023-11-27 18:07:42,NLFAKEXRMP9488115521,5f44ae47173e6c98dc310c5cc8d5f3bd,dbit
578d9950dea7d9ccfbdbd9d46c8b3296,po,762.75,2023-03-18 17:35:05,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
d34ea2d9b712b192936e8c81d853e01c,po,277.11,2024-03-24 16:12:35,DEFAKE193099087598228567,965f84c2e3ac16a5b09dbb9369e8083a,crdt
be22a88f0495835b232d2f97a41fed64,po,892.96,2024-02-03 21:35:17,NLFAKEMGTA9989467290,d69507fc4e120ffa7e39b2cc648434f2,crdt
09692d6252ce61cc7a3fb67518fd66ca,pt,700.4,2023-05-30 17:29:32,NLFAKETUIE1985625417,c101accc3aca0c430de9c98e48868782,dbit
76485b9214eefb7504bc6d5002de3213,po,41.51,2023-02-09 15:13:02,NLFAKEQTVU5525052754,39775deee2055576cf6ed279cdb86e14,dbit
207fff21d15c25c0c27f8217fded8f41,po,275.14,2024-01-26 12:51:52,NLFAKEJBLP8628858594,2b8d142278a75bc46ea3c0b294ec646c,dbit
6d7fa96f0f6b03864cd5a5139d011236,pt,971.15,2023-02-01 03:44:08,NLFAKEAUMP6344575422,26611a92ca11627423758e2e4a8c0858,crdt
fc8fa600bb06f83e9cf6364ab68d9cbc,pt,634.33,2024-01-24 10:18:18,NLFAKEVNUY5605547631,a3f9dfaacca6c43fcda8d7da25f99053,crdt
7071cad75962feb8b43ad57c00e6d078,po,731.77,2023-02-01 00:05:45,NLFAKECEEL8030265900,16f80307f001eb088d12c898df298fda,crdt
e362f5e96106a2a2321eb02c70bdbf0c,po,30.06,2023-11-27 23:03:43,NLFAKEYUTH5706006052,2a0cf37fb471286a88f10e2bfbdfa75b,crdt
d4984b18f04022f1beba4b3bdeda1630,po,604.19,2023-01-23 18:47:47,NLFAKENFCP1381067354,5da7b140220ed3983616d74035775065,crdt
ce1ff4c96901ee9991bc0aafa08b44a3,pr,660.15,2024-03-14 00:07:45,,,dbit
0451a8feb39e4aa19d28bee926e41489,po,430.98,2023-11-15 11:01:29,NLFAKEFMTO1357399549,1d9f597bbacdba9f62543ae63cbb6f9d,dbit
5ab9ba661a8064d8522b7cec073443f8,pr,593.08,2023-10-05 17:18:08,NLFAKEXDLS6342983805,019927cf3bb0efef18ad3e14719e86d3,crdt
a9bca20c55d4121431bb4484beff0c01,pt,627.73,2023-01-30 02:25:24,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
a5a5d69edaf52fcc3847bb9e18e3422a,pr,609.81,2023-11-19 11:54:21,NLFAKEUNKX2277270947,bffd5755e56d9ed2629211f30858b06b,crdt
e8f37cf2883edb6d419522163ff326c2,pt,604.97,2023-12-24 10:50:08,DEFAKE408386334483123794,311d0cce6ea81808a1d1751e5fec24c8,dbit
18d6380d3ddc11df070153256712ecf9,po,510.61,2023-12-23 13:02:29,NLFAKELONO7005542063,2996b20369084a2b34012820a1a01443,crdt
31a825fd8841d29239567cb1816cecc0,po,615.94,2023-10-01 02:58:16,NLFAKEMKGW2255732697,8a42072ae8c1a115f0338edd6895321f,dbit
68219a6d46fe2ae783f66ec3e522c251,po,607.0,2023-08-17 05:58:57,NLFAKEQVXA6862199546,b8d79ba33ef1fe9287d87b9c673004cf,dbit
a9bca20c55d4121431bb4484beff0c01,po,456.27,2023-11-15 12:27:04,NLFAKEOLDI6800397740,e2afdb9d5a3b02777e8b6e56fcdd3087,dbit
56a0ab9a77d01cda96ecf5856ff14b3c,po,754.69,2023-09-25 09:02:11,NLFAKEIOOH5664179856,6035104ec8e5f2f3954fdc872ebed84d,dbit
75e9d072958fc64f6df0d13d8077b049,pt,713.35,2023-03-27 16:16:22,NLFAKELONO7005542063,2996b20369084a2b34012820a1a01443,crdt
e59c57478ad35ff0d502a03aab4027cd,pt,240.9,2023-03-04 11:03:39,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
78d283896224202decb11772ad5baae5,pt,947.47,2023-03-29 12:29:44,NLFAKEZITX0652785249,c0d91fee369c89d74b3b33db44369d45,dbit
4cb2ed87e1fe981c90a3f6b3099ff76a,pt,587.98,2023-05-22 15:01:23,NLFAKEKKIW0016677687,cb54b5c6a65a0983a9dcdb17b800f8e2,dbit
8a2dfd23513c8d4fb6f079efe12ec9c9,po,411.4,2023-12-09 11:45:51,NLFAKEUCRH3705777602,3b08b9465df3d4e2b9253f3f27e7c877,dbit
468b2a0b1e7f806e47d777a156bd7456,po,421.62,2023-07-28 06:15:29,NLFAKEQMWT7987081125,874855a9a8e15c514724073b08889e0c,dbit
e654dd76bc8bb90982a45b24b86bda19,po,521.61,2023-07-11 06:00:26,NLFAKEXISL2990485190,c81ebc0429dbe8819f6a0a23dd16e53e,crdt
ec89572fc7f062a90137e8828594e549,pt,886.91,2023-11-20 09:58:11,NLFAKEXIFZ6363330363,aa839c604d261d47318e01e6a99629d6,dbit
32ea41d071a00d673c8abce2d65bd76e,pr,59.27,2023-04-27 15:00:37,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
201ec4632ccfb73535b2a32f74d4322c,pt,846.54,2023-05-07 12:31:28,NLFAKEZUGM8044592055,8992764c281716e16435e2fdf95e367f,crdt
42fa063238b7eef5f76fcafd79ed0d02,po,411.71,2024-01-13 13:27:24,NLFAKECWVR0378129784,459dea28c36685447db8966f35aaea28,crdt
d9afeee84f38ca11d131b120e77b127d,pt,959.48,2023-09-01 06:00:31,NLFAKEVQHF8385169172,a8f317c8e77d41f8fa82b2f209be39df,dbit
1af038581815146aa5e7d6aa08a1cd87,pt,983.45,2024-04-03 01:55:07,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
52fc3ab55961c68fcb7fe6a2565ab8b1,pt,857.6,2023-06-02 12:56:38,NLFAKEDSPH2077971027,d281429097c3cbec30d0d358a85ed126,dbit
e1e445f99f33416d9d5dead3d37eec57,pt,584.66,2023-07-31 06:09:38,NLFAKEAUXL5449211496,281dc7c566b98b57b91c462950bd5104,dbit
1c28215f724f99ff4f6c3a31dc37c30a,pr,760.24,2024-02-16 07:13:37,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
ef43ffa6037a9c3698da6c5e69515562,pt,777.21,2024-01-14 10:49:58,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
f961a00060756cc147415e10f0119f3f,pr,494.69,2024-01-25 08:01:52,NLFAKEQXPN3066850572,b3bbf0789aec8a0f745874578df317e9,dbit
8e00fcda2a9c12f2b28dd5ea751fd839,po,477.03,2023-03-30 06:52:56,NLFAKEMPIM1858141837,79b5f59426e1627b1901c22a03cb841c,crdt
1493b6326646a7a32fe1a813a5d449a6,po,689.89,2024-03-15 19:51:18,NLFAKEPTXZ0104604635,de16252d499d139a6d8ad49c9c54e6a9,crdt
01b86c0ff7a01647a2a91ac86a2f74f8,po,618.08,2024-03-18 11:32:18,NLFAKENLNQ3527884422,fe3a471265384ec5c0850fe0cc34b997,crdt
35f87323c51f349e416877188b1d07fd,po,606.45,2023-08-02 00:37:55,NLFAKEAARQ9633806702,86deda3fc7ffea286d8b2d11611ae642,crdt
13b7e82b56d6966611915ff2c5b69350,po,451.26,2024-02-07 17:21:07,NLFAKEHODZ7381153065,5ba05d9994865869cf072ef061e2c636,crdt
59d754b95798d1ef8a9e63ca15aa6eae,po,94.93,2023-03-20 14:17:27,NLFAKENWBL7261992607,58ffb5d5ce6aa29060d6cf6b26d65ec0,dbit
b543cf49c435b9f9a1a1dcd4f9bf2773,po,261.7,2023-12-07 01:39:04,,,crdt
69b4204edc73544d88880cd4b2e23780,pt,559.56,2023-01-02 15:13:44,NLFAKEOQTN3718191143,986ba5d64f29fec44734255be81229cd,crdt
70ec95af6b4e0128695619fff10a3834,po,530.84,2023-12-22 22:16:29,NLFAKEZKUW7524211253,0a36c39f73aff5edb7b08f57cbea418f,dbit
89d441d0613ad770c35e7e6f765ed8b4,po,97.66,2023-03-02 03:20:32,NLFAKEWWST4106592992,b955a49f28c5928228d4e574dc5940d9,crdt
90b67b1101ab02169b055ce83131a229,po,939.67,2023-02-02 11:38:08,NLFAKEHBXJ2989476231,e5740bea3cf315634eac927004d4384b,crdt
c6fb30f16942eb5540ba0bf772a70b34,po,975.98,2023-09-28 01:24:30,NLFAKEOZPS1691347206,966e9d60952fefe20a1ca8248419ca37,dbit
aea5a484038a0a2c0960eed87871d870,po,172.21,2023-02-09 10:56:34,NLFAKEHEMV1408748090,ad5e7cd5e400524332f640611b2d53bb,crdt
26f3e2eb8c28cb954a079bb11e71ad7d,po,757.13,2023-03-01 22:41:21,DEFAKE408179006595163911,b207e03abf14e77f533f889bcde231bc,crdt
5bed0b6a51d0ca198adea22b974a7883,po,679.19,2023-01-04 18:41:59,NLFAKEMPNJ9402515423,339a1340533eef208baabb8f39d72518,crdt
7c28316f702b599e8c2128417bebed59,rf,882.47,2023-02-28 14:15:10,NLFAKEBZTY0072685855,f7e9ef137e684c462e04258c08057bef,crdt
f3fa61a2b2144e447dd2a2a3c86ff95c,pr,906.85,2023-11-09 00:23:25,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
d37f0f436ff6e36b3590a3b827cc3d15,pt,137.21,2023-11-10 08:08:51,GBFAKEVIMH61074449644599,04f45241769021e242ffad19ead0243f,crdt
6a017f5648930a8ad4d66dbaeb1c4931,po,373.77,2023-06-13 16:06:14,NLFAKETYTX9051980795,db929b96380dde92ac6be14d9bbecf2e,crdt
1fdeb768429cceacb782f435f80d8e46,po,157.81,2023-08-01 14:49:58,NLFAKEMKEL5297946592,fd44fa4c31bdad23b0ad6ef508e0b0fb,dbit
9e941429f1979596bfbf36eb9a91032a,po,655.98,2023-04-24 08:06:08,NLFAKEWHJP9394950738,8105dde06d65a296eea9d32d5e6d4673,dbit
47428b171dcc78632a3367b4df1af102,rf,964.51,2024-04-09 08:53:57,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
16edfcc4cf299b549db2a13ffb85b784,po,792.33,2023-05-02 09:58:29,FIFAKE45502599813480,cce68a43b31a89fe2c680eae3fbc5958,dbit
476598c7c6907c650f35c3b21bfa01b9,po,229.02,2023-08-10 05:50:12,NLFAKEENMB1573350650,09e1f3e157c2dc03cdaf01ee58f56841,dbit
5ed13d7e1378ecca45760558813d2a6a,pt,289.84,2024-03-22 11:38:49,NLFAKEDSPH2077971027,d281429097c3cbec30d0d358a85ed126,dbit
abaea1381335aa1cc200a19b2fa2ec39,po,319.19,2023-07-18 06:15:46,NLFAKEGYQD4250291541,8fdceb8dcc4df544f517434ba11d7fe8,crdt
359daa28b5c6b67a233d832476b12aa5,po,620.6,2023-05-11 16:33:18,NLFAKEAARQ9633806702,86deda3fc7ffea286d8b2d11611ae642,dbit
56eade0df25102c581e0e8d089d8b4c2,pt,677.62,2024-03-06 17:53:46,NLFAKEAIEG5248938544,01a79c8e4ef2fce030b2babdec31f7a9,dbit
f84ea2045c4268dab5c598dbe9987aec,po,280.4,2024-04-12 13:25:55,NLFAKENFME5643651427,a206dbf1ea13a5111853aa5d2123ea17,dbit
